Source,Target,weight,isDirectional
25,17,0.4781093274019101,True
25,28,0.43908027927645,True
25,29,0.4528014335149962,True
25,31,0.4754727149352561,True
25,33,0.4717646687307754,True
25,34,0.5519637235080025,True
25,36,0.5616868662147199,True
25,38,0.4581113834558937,True
26,20,0.3473248620414047,True
27,3,0.3963280564787425,True
27,6,0.4141309422904269,True
27,13,0.4706863001862702,True
27,22,0.3957032137058401,True
28,0,0.4316466993907765,True
28,5,0.445949267908705,True
28,6,0.4428866123268589,True
28,11,0.4658182069126112,True
28,15,0.4767979793529786,True
28,20,0.4921789809463736,True
28,22,0.4671970910540366,True
28,25,0.43908027927645,True
28,30,0.4775237169656059,True
28,34,0.4372101165631264,True
28,38,0.4329403766781303,True
29,6,0.4667585517074668,True
29,13,0.4373763382424449,True
29,14,0.4359363491341647,True
29,25,0.4528014335149962,True
29,31,0.4273401874165635,True
29,34,0.4207110664947301,True
29,36,0.4589284705051045,True
30,0,0.4302815340356456,True
30,4,0.4263491746135066,True
30,5,0.4667486040166948,True
30,7,0.4609062733910668,True
30,10,0.4528873518473065,True
30,11,0.5169163799465091,True
30,15,0.4948487724927093,True
30,16,0.425440949971151,True
30,20,0.5481068421757076,True
30,28,0.4775237169656059,True
30,38,0.4875413625655991,True
31,6,0.4845857684580641,True
31,14,0.3937941307336547,True
31,25,0.4754727149352562,True
31,29,0.4273401874165635,True
31,34,0.4340053792064837,True
31,36,0.4301844937378331,True
32,30,0.3403954873568304,True
33,6,0.4284541041757593,True
33,14,0.416251714231713,True
33,17,0.4164445209033025,True
33,20,0.3961939464382975,True
33,25,0.4717646687307754,True
33,29,0.4124807830062446,True
33,35,0.3979163238793641,True
33,36,0.4746940155956958,True
34,6,0.5599558979977,True
34,7,0.4219700988975711,True
34,14,0.4620219332753871,True
34,22,0.4086456742631169,True
34,25,0.5519637235080026,True
34,28,0.4372101165631264,True
34,29,0.42071106649473,True
34,30,0.4040013237009115,True
34,31,0.4340053792064837,True
34,36,0.4749937521873136,True
34,38,0.4047611887042904,True
35,6,0.4050444691838551,True
35,14,0.4452904982701533,True
35,29,0.4025749933810553,True
35,36,0.4202378268999298,True
36,6,0.5192338851590078,True
36,7,0.5004339968100415,True
36,14,0.5039198123176292,True
36,17,0.492773216726468,True
36,20,0.4207075118230552,True
36,25,0.5616868662147199,True
36,29,0.4589284705051045,True
36,31,0.4301844937378331,True
36,33,0.4746940155956958,True
36,34,0.4749937521873136,True
36,38,0.4829358984357077,True
36,40,0.4271501701560877,True
37,14,0.383933326003545,True
38,6,0.4349371173866537,True
38,7,0.4963151018204483,True
38,11,0.461539368809518,True
38,17,0.468398242517587,True
38,20,0.5388603488428783,True
38,25,0.4581113834558937,True
38,28,0.4329403766781303,True
38,30,0.4875413625655991,True
38,36,0.4829358984357077,True
39,3,0.4137804986478047,True
39,6,0.4122030742244163,True
39,22,0.4397509106716568,True
39,28,0.410817067431595,True
39,34,0.4006377665600825,True
40,6,0.4049172960300068,True
40,17,0.3914160513102286,True
40,25,0.3900638260449898,True
40,36,0.4271501701560877,True
41,19,0.4208836302704105,True
41,25,0.3699583662283624,True
41,36,0.3636825887540378,True
